4813139754878175,1743400230,翟医师,4813139754878175.1,True,37,90.3万,3151048167,再等四年又何妨_清悠哈,4813529909560823,333,1,"打了科兴两针来的，落地一周天天口罩还是阳了，好了以后感觉无敌了好痛快<span class=""url-icon""><img alt=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span>",Wed Sep 14 09:20:24 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,2746860191,杨小杨miemie,4813490618105869,148,1,我老公可能至少感染两次,Wed Sep 14 06:44:15 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,1847277392,深海不汲心,4813365543963608,919,1,身为医生一点社会责任感都没有 还在这里带节奏,Tue Sep 13 22:27:16 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,2268639004,屋里昕,4813337952521929,34,1,请问怀孕了感染了会怎样？,Tue Sep 13 20:37:38 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,5488615665,呵呵乐的欣xin,4813281850556845,34,1,后续的坏影响只会更多，我们看到的只是眼前,Tue Sep 13 16:54:41 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,2264550841,瑜悦自己,4813249466600118,676,1,"笑死，我来欧洲同事跟我讲她向老板请假得了新冠要隔离在家，老板说这病不是已经过去了吗？怀疑我同事不想上班故意扯谎<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>我是来欧洲一个月得了新冠啥都没吃自己好，目前生龙活虎。。。",Tue Sep 13 14:46:01 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,1893563587,李鱼目,4813237231290746,189,1,国内什么时候才能清楚的认识到呢？？,Tue Sep 13 13:57:24 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,3136967497,李妙趣,4813229681541348,926,1,以个人经验来看，这时候还在采取防护措施的，无论华人还是当地人，都是性格比较孤僻悲观极端的那种类型，和宗教狂热者的人群特征有点重叠（服务业和身体素质欠佳者除外）,Tue Sep 13 13:27:23 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,1798088927,亢奋豐猴,4813226178513338,163,1,"天津107例阳性，103例完成3针接种<span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span>3例完成1针接种",Tue Sep 13 13:13:29 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,1954429843,皮克皮克皮,4813224371816619,717,1,翟医师您好，2021年夏天在国内打了2针科兴，对其有效性存疑，我9月2日到达美国后到药房从头接种了辉瑞疫苗（第一针，虽然booster和第一针成分和剂量都一样）。在您的角度我可以认为是fully vaccined吗？是否要继续打完并Booster？谢谢您！,Tue Sep 13 13:06:18 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,5787596133,或许吧----------,4813221216915784,113,1,太压抑了,Tue Sep 13 12:53:46 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,2730196502,被推倒的白胖纸,4813219833582422,85,1,<a href='/n/披着怪兽皮的小萝卜'>@披着怪兽皮的小萝卜</a>,Tue Sep 13 12:48:16 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,6585563006,Nikita1991,4813207447536970,52,1,好多在日本的朋友一针没打也没感染，奇怪,Tue Sep 13 11:59:02 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,2980551612,蹬鼻子上脸的大圣,4813202103475359,290,1,"大实话<span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 13 11:37:49 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,1827395903,我是西西呀-cici,4813191743538768,304,1,"比起感染，我更害怕隔离，家里的小崽要是跟我分离，那我才真的会疯掉<span class=""url-icon""><img alt=[悲伤] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png"" style=""width:1em; height:1em;"" /></span>",Tue Sep 13 10:56:38 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,6994265244,辣妈小弟12345,4813189555163192,0,1,大胆，不知道病毒也讲政治吗,Tue Sep 13 10:47:57 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,5526561306,汪汪雪饼233,4813183791666072,3,1,知道得了的都几十个了，下到几岁上到八十岁全部屁事没有。,Tue Sep 13 10:25:03 +0800 2022
4813139754878175,1743400230,翟医师,4813139754878175,True,37,90.3万,7167075287,每天五杯咖啡还不够,4813183342352087,26,1,我香港的亲友全都得过了，1/3无症状，其他的就是感冒症状一周左右痊愈，其中也包括70岁以上的老人，这边把病毒看得太可怕了。,Tue Sep 13 10:23:16 +0800 2022
